geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
79550,-18.54475,-53.13788,costa rica,MS
13026,-22.90617,-47.04687,campinas,SP
2332,-23.48694,-46.62156,sao paulo,SP
5547,-23.59582,-46.77691,são paulo,SP
75828,-18.38963,-52.66163,chapadão do céu,GO
23052,-22.90932,-43.55385,rio de janeiro,RJ
12287,-23.10579,-45.71744,cacapava,SP
68516,-6.10066,-49.83928,parauapebas,PA
39401,-16.68363,-43.87882,montes claros,MG
36046,-21.73042,-43.36199,juiz de fora,MG
86925,-23.93819,-51.59132,borrazópolis,PR
36200,-21.23635,-43.77353,barbacena,MG
15160,-20.78699,-49.81578,poloni,SP
9185,-23.68469,-46.54117,santo andre,SP
39700,-18.53755,-42.56639,peçanha,MG
99500,-28.29212,-52.77871,carazinho,RS
27211,-22.48934,-44.08608,volta redonda,RJ
4313,-23.64213,-46.6405,sao paulo,SP
97043,-29.66659,-53.81499,santa maria,RS
16980,-21.02851,-51.20302,guaraçaí,SP
68903,-0.00118,-51.0777,macapa,AP
15503,-20.39804,-49.96441,votuporanga,SP
28055,-21.74459,-41.35789,campos dos goytacazes,RJ
6230,-23.51558,-46.79573,osasco,SP
14500,-20.33111,-47.77403,ituverava,SP
95880,-29.49494,-51.96057,estrela,RS
21941,-22.83828,-43.22913,rio de janeiro,RJ
30150,-19.9384,-43.93151,belo horizonte,MG
7916,-23.27506,-46.75792,francisco morato,SP
4202,-23.57714,-46.60826,sao paulo,SP
37965,-21.0132,-46.7424,jacui,MG
23070,-22.8975,-43.57741,rio de janeiro,RJ
13150,-22.6423,-47.19585,cosmópolis,SP
99500,-28.28423,-52.79383,carazinho,RS
2962,-23.48983,-46.70336,sao paulo,SP
65077,-2.49141,-44.29816,sao luis,MA
33200,-19.74769,-43.94699,vespasiano,MG
59607,-5.18393,-37.36184,mossoro,RN
36970,-20.35673,-41.95343,manhumirim,MG
17020,-22.30476,-49.06539,bauru,SP
71675,-15.8221,-47.80335,brasilia,DF
20040,-22.90562,-43.1775,rio de janeiro,RJ
17515,-22.21466,-49.9394,marilia,SP
12247,-23.13834,-45.77251,sao jose dos campos,SP
7263,-23.46761,-46.40625,guarulhos,SP
7152,-23.40315,-46.47767,guarulhos,SP
23063,-22.89222,-43.59607,rio de janeiro,RJ
65284,-2.1408,-45.89564,governador nunes freire,MA
11702,-24.01545,-46.43192,praia grande,SP
12228,-23.23916,-45.82928,sao jose dos campos,SP
26030,-22.68658,-43.46274,nova iguacu,RJ
9080,-23.64988,-46.53271,santo andre,SP
44230,-12.39686,-38.75829,amelia rodrigues,BA
11700,-24.00977,-46.40756,praia grande,SP
3222,-23.58739,-46.5585,sao paulo,SP
30140,-19.93436,-43.92985,belo horizonte,MG
21853,-22.85116,-43.48871,rio de janeiro,RJ
1220,-23.54663,-46.64664,sao paulo,SP
78840,-15.55974,-55.16331,campo verde,MT
35010,-18.85842,-41.95095,governador valadares,MG
62760,-4.33114,-38.87917,baturite,CE
49570,-10.66012,-37.30701,malhador,SE
3136,-23.58127,-46.57862,sao paulo,SP
4843,-23.74518,-46.69132,sao paulo,SP
85555,-26.49196,-51.99892,palmas,PR
20251,-22.91871,-43.19498,rio de janeiro,RJ
62370,-4.05057,-40.87085,são benedito,CE
94410,-30.08235,-51.02473,viamao,RS
59064,-5.83633,-35.21246,natal,RN
4815,-23.70363,-46.69007,sao paulo,SP
22060,-22.97447,-43.18926,rio de janeiro,RJ
19830,-22.42925,-50.20414,echapora,SP
53530,-7.92151,-34.92853,abreu e lima,PE
26383,-22.71075,-43.56204,queimados,RJ
22271,-22.95245,-43.19013,rio de janeiro,RJ
60170,-3.73043,-38.49107,fortaleza,CE
4434,-23.68638,-46.66892,sao paulo,SP
6730,-23.65072,-46.99254,vargem grande paulista,SP
6814,-23.64403,-46.81469,embu das artes,SP
58038,-7.10591,-34.83344,joão pessoa,PB
31950,-19.87073,-43.90209,belo horizonte,MG
23585,-22.93231,-43.63191,rio de janeiro,RJ
4012,-23.58352,-46.6472,sao paulo,SP
6065,-23.55198,-46.78906,osasco,SP
48020,-12.13198,-38.4168,alagoinhas,BA
13101,-22.9234,-47.01641,campinas,SP
57275,-9.92937,-36.55437,sao sebastiao,AL
13188,-22.90106,-47.24999,hortolandia,SP
8673,-23.53784,-46.31403,suzano,SP
5856,-23.64972,-46.78671,sao paulo,SP
88708,-28.46832,-49.01958,tubarao,SC
4438,-23.67574,-46.6688,sao paulo,SP
18120,-23.54217,-47.19405,mairinque,SP
5410,-23.55485,-46.67884,sao paulo,SP
3236,-23.59577,-46.55384,sao paulo,SP
9618,-23.6674,-46.56078,sao bernardo do campo,SP
79081,-20.506,-54.62991,campo grande,MS
4136,-23.61094,-46.62686,sao paulo,SP
29903,-19.38475,-40.05704,linhares,ES
6332,-23.52295,-46.84444,carapicuiba,SP
88351,-27.08317,-48.91366,brusque,SC
30555,-19.95088,-43.97729,belo horizonte,MG
78628,-14.8023,-53.6089,santo antônio do leste,MT
66083,-1.41587,-48.47158,belem,PA
84130,-25.41773,-50.00266,palmeira,PR
26540,-22.80502,-43.40945,nilopolis,RJ
20070,-22.90315,-43.17963,rio de janeiro,RJ
96400,-31.32404,-54.10216,bage,RS
66023,-1.46571,-48.49928,belem,PA
9415,-23.75357,-46.44057,ribeirao pires,SP
37503,-22.44424,-45.47997,itajubá,MG
64260,-4.28693,-41.78758,piripiri,PI
27913,-22.38001,-41.7752,macae,RJ
38412,-18.9495,-48.29549,uberlandia,MG
7130,-23.44055,-46.52116,guarulhos,SP
62300,-3.56936,-41.09438,vicosa do ceara,CE
30140,-19.93844,-43.9288,belo horizonte,MG
25660,-22.5131,-43.19504,petropolis,RJ
65075,-2.50874,-44.30286,são luís,MA
62265,-4.19296,-40.47405,varjota,CE
7142,-23.40899,-46.49489,guarulhos,SP
38180,-19.56272,-46.98823,araxa,MG
87330,-24.66976,-52.56487,nova cantu,PR
15520,-20.42344,-50.07626,valentim gentil,SP
21341,-22.87796,-43.35396,rio de janeiro,RJ
83601,-25.46267,-49.52765,campo largo,PR
24930,-22.92453,-42.86348,maricá,RJ
21330,-22.88236,-43.37344,rio de janeiro,RJ
79031,-20.44758,-54.56956,campo grande,MS
19800,-22.66902,-50.41363,assis,SP
14801,-21.78108,-48.17661,araraquara,SP
30668,-20.01065,-44.03013,belo horizonte,MG
65076,-2.51409,-44.29973,sao luis,MA
93230,-29.84496,-51.12526,sapucaia do sul,RS
89172,-27.25894,-49.91906,pouso redondo,SC
12225,-23.19776,-45.78963,sao jose dos campos,SP
88780,-28.21253,-48.70899,imbituba,SC
87053,-23.45749,-51.92386,maringa,PR
35860,-19.07222,-43.40831,conceição do mato dentro,MG
44250,-12.24457,-38.75271,coracao de maria,BA
28030,-21.76161,-41.34438,campos dos goytacazes,RJ
24416,-22.84306,-43.06383,sao goncalo,RJ
22440,-22.98504,-43.22762,rio de janeiro,RJ
37195,-21.25017,-45.50546,santana da vargem,MG
87200,-23.65208,-52.61301,cianorte,PR
25850,-22.16584,-43.29946,paraiba do sul,RJ
42712,-12.8771,-38.32254,lauro de freitas,BA
79081,-20.495,-54.62669,campo grande,MS
68440,-1.71656,-48.88327,abaetetuba,PA
28911,-22.88171,-42.04075,cabo frio,RJ
6331,-23.54334,-46.83434,carapicuiba,SP
98290,-28.20767,-53.4888,condor,RS
13914,-22.67505,-46.97724,jaguariuna,SP
34800,-19.87931,-43.65848,caeté,MG
76350,-15.1628,-49.80223,rubiataba,GO
2966,-23.47188,-46.70934,sao paulo,SP
3186,-23.56733,-46.58168,são paulo,SP
18540,-23.19014,-47.52835,porto feliz,SP
13414,-22.70209,-47.65666,piracicaba,SP
72130,-15.80378,-48.07541,brasilia,DF
93600,-29.65709,-51.18554,estancia velha,RS
37456,-22.00204,-44.46235,carvalhos,MG
72252,-15.80015,-48.12549,brasilia,DF
2612,-23.47183,-46.66335,sao paulo,SP
12246,-23.24908,-45.8872,sao jose dos campos,SP
88032,-27.53538,-48.50635,florianopolis,SC
85860,-25.4964,-54.56888,foz do iguacu,PR
5435,-23.55483,-46.68826,são paulo,SP
68633,-4.2266,-47.93266,dom eliseu,PA
1223,-23.54374,-46.65191,sao paulo,SP
47650,-13.34252,-44.62648,correntina,BA
38680,-15.9158,-46.10958,arinos,MG
13177,-22.7865,-47.28144,sumare,SP
91910,-30.1082,-51.24144,porto alegre,RS
58400,-7.21576,-35.88887,campina grande,PB
19590,-22.38367,-51.28426,taciba,SP
13035,-22.91135,-47.06593,campinas,SP
2124,-23.50231,-46.57485,são paulo,SP
9541,-23.61706,-46.56512,sao caetano do sul,SP
6754,-23.60526,-46.75459,taboao da serra,SP
6340,-23.56846,-46.8268,carapicuíba,SP
3028,-23.52697,-46.61098,são paulo,SP
13416,-22.71981,-47.63935,piracicaba,SP
69918,-9.9761,-67.84513,rio branco,AC
33825,-19.78136,-44.06737,ribeirao das neves,MG
87013,-23.42556,-51.93487,maringá,PR
23016,-22.91485,-43.53212,rio de janeiro,RJ
83709,-25.60369,-49.37286,araucaria,PR
79560,-18.8035,-52.62866,chapadao do sul,MS
53700,-7.77437,-34.89297,itapissuma,PE
13400,-22.7259,-47.65116,piracicaba,SP
12703,-22.5828,-44.97832,cruzeiro,SP
89237,-26.29565,-48.912,joinville,SC
32450,-20.05091,-44.13045,sarzedo,MG
98300,-27.90422,-53.31332,palmeira das missoes,RS
7866,-23.30099,-46.70742,franco da rocha,SP
7244,-23.44571,-46.40904,guarulhos,SP
8030,-23.50522,-46.42032,sao paulo,SP
18935,-22.6911,-49.42728,espirito santo do turvo,SP
13575,-22.03676,-47.90559,sao carlos,SP
65053,-2.53942,-44.20602,sao luis,MA
9080,-23.62626,-46.546,santo andré,SP
45807,-16.31817,-39.03389,santa cruz cabrália,BA
3306,-23.54911,-46.57568,sao paulo,SP
76828,-8.75529,-63.82339,porto velho,RO
94190,-29.95064,-50.97464,gravatai,RS
26070,-22.72098,-43.43004,nova iguacu,RJ
25908,-22.71668,-43.18133,mage,RJ
88132,-27.64068,-48.68071,palhoca,SC
9892,-23.68377,-46.57815,sao bernardo do campo,SP
95370,-27.67314,-51.4587,barracao,RS
85887,-25.19202,-53.94269,matelandia,PR
38408,-18.92536,-48.23371,uberlandia,MG
26520,-22.80904,-43.42975,nilopolis,RJ
38440,-18.66174,-48.19385,araguari,MG
5059,-23.53292,-46.7106,sao paulo,SP
38400,-18.92058,-48.30069,uberlandia,MG
6857,-23.70347,-46.7934,itapecerica da serra,SP
38045,-19.77219,-47.97115,uberaba,MG
4852,-23.76036,-46.67021,sao paulo,SP
14401,-20.52443,-47.40095,franca,SP
72145,-15.79998,-48.09877,brasilia,DF
2616,-23.46989,-46.65326,sao paulo,SP
35680,-20.08175,-44.58349,itaúna,MG
81590,-25.48423,-49.20598,curitiba,PR
86975,-23.52942,-51.67328,mandaguari,PR
14807,-21.79688,-48.15266,araraquara,SP
18520,-23.17682,-47.74164,cerquilho,SP
12940,-23.11344,-46.55791,atibaia,SP
8440,-23.53068,-46.40821,sao paulo,SP
32070,-19.92568,-44.11694,contagem,MG
38307,-18.98121,-49.47493,ituiutaba,MG
25245,-22.57353,-43.30911,duque de caxias,RJ
38405,-18.89573,-48.23629,uberlandia,MG
15895,-20.90492,-49.26808,cedral,SP
73062,-15.64668,-47.82475,brasilia,DF
35340,-19.57747,-42.46688,bom jesus do galho,MG
5831,-23.67199,-46.74676,sao paulo,SP
5351,-23.5581,-46.75729,sao paulo,SP
95800,-29.60929,-52.19051,venancio aires,RS
12505,-22.81332,-45.19699,guaratingueta,SP
14882,-21.24146,-48.31579,jaboticabal,SP
6142,-23.56838,-46.7982,osasco,SP
39648,-17.0921,-42.53962,chapada do norte,MG
6656,-23.55882,-46.92171,itapevi,SP
98400,-27.35849,-53.39014,frederico westphalen,RS
77600,-10.17069,-48.88556,paraiso do tocantins,TO
28695,-22.59989,-42.73621,papucaia,RJ
64803,-6.76519,-43.01094,floriano,PI
24750,-22.86057,-43.03185,são gonçalo,RJ
5371,-23.58249,-46.75328,sao paulo,SP
24050,-22.87369,-43.11566,niteroi,RJ
2263,-23.46208,-46.57391,são paulo,SP
76160,-16.20631,-50.30729,sanclerlandia,GO
96750,-30.11637,-51.96737,butia,RS
29690,-19.79975,-40.85757,itaguacu,ES
1219,-23.54229,-46.64488,sao paulo,SP
45435,-13.74156,-39.14997,itubera,BA
17380,-22.28988,-48.11371,brotas,SP
37542,-22.46372,-46.02044,estiva,MG
5459,-23.56052,-46.70145,sao paulo,SP
88035,-27.59074,-48.50559,florianopolis,SC
9710,-23.72062,-46.54944,são bernardo do campo,SP
78785,-17.81908,-53.28214,alto taquari,MT
89138,-26.95785,-49.37932,ascurra,SC
9061,-23.64853,-46.5638,santo andre,SP
36700,-21.53426,-42.64437,leopoldina,MG
9195,-23.67499,-46.51502,santo andre,SP
7020,-23.45955,-46.49333,guarulhos,SP
65065,-2.48286,-44.21763,sao luis,MA
74425,-16.68035,-49.30715,goiânia,GO
12403,-22.92201,-45.449,pindamonhangaba,SP
11436,-23.97213,-46.2484,guaruja,SP
2150,-23.49329,-46.56773,sao paulo,SP
70747,-15.76351,-47.88882,brasilia,DF
28300,-21.21458,-41.88397,itaperuna,RJ
95707,-29.1587,-51.52974,bento gonçalves,RS
30150,-19.93656,-43.92958,belo horizonte,MG
49030,-10.97554,-37.07175,aracaju,SE
37660,-22.54869,-45.77284,paraisopolis,MG
15570,-20.08506,-49.91442,cardoso,SP
75825,-18.96707,-51.92644,aporé,GO
36243,-21.52056,-43.6225,dores do paraibuna,MG
39402,-16.72958,-43.83611,montes claros,MG
5386,-23.56701,-46.75914,sao paulo,SP
9894,-23.67588,-46.57469,sao bernardo do campo,SP
58085,-7.14126,-34.8898,joao pessoa,PB
81710,-25.5047,-49.26278,curitiba,PR
87225,-23.47279,-52.56018,japura,PR
4563,-23.60817,-46.68919,sao paulo,SP
8395,-23.62426,-46.45579,são paulo,SP
66613,-1.41714,-48.4443,belem,PA
23010,-22.88516,-43.51099,rio de janeiro,RJ
13569,-22.01803,-47.8585,sao carlos,SP
5351,-23.56116,-46.75637,sao paulo,SP
23013,-22.90209,-43.54022,rio de janeiro,RJ
66025,-1.46727,-48.49471,belem,PA
94435,-30.08409,-51.04106,viamao,RS
23970,-23.20463,-44.72321,paraty,RJ
22041,-22.96514,-43.19287,rio de janeiro,RJ
21320,-22.89033,-43.35295,rio de janeiro,RJ
29177,-20.13282,-40.20928,serra,ES
11538,-23.90039,-46.43364,cubatao,SP
85861,-25.50476,-54.54938,foz do iguacu,PR
18285,-23.22059,-47.96018,cesario lange,SP
75780,-17.72192,-48.16222,ipameri,GO
30330,-19.94374,-43.93528,belo horizonte,MG
24752,-22.88368,-42.98182,sao goncalo,RJ
20960,-22.89802,-43.24868,rio de janeiro,RJ
26900,-22.45596,-43.47068,miguel pereira,RJ
95500,-29.81798,-50.51749,santo antonio da patrulha,RS
39470,-15.09919,-44.09214,itacarambi,MG
36900,-20.24521,-42.02817,manhuacu,MG
14025,-21.18976,-47.81872,ribeirao preto,SP
23073,-22.88672,-43.58694,rio de janeiro,RJ
81720,-25.50379,-49.26146,curitiba,PR
3534,-23.54683,-46.50755,sao paulo,SP
89045,-26.92376,-49.11257,blumenau,SC
54320,-8.13902,-34.94345,jaboatão dos guararapes,PE
50710,-8.04244,-34.90999,recife,PE
8215,-23.54208,-46.44292,sao paulo,SP
35180,-19.54436,-42.64322,timoteo,MG
8663,-23.57245,-46.33445,suzano,SP
29090,-20.26275,-40.26809,vitoria,ES
71515,-15.74202,-47.8497,brasilia,DF
13145,-22.75203,-47.17701,paulinia,SP
11960,-24.52631,-48.10905,eldorado,SP
85960,-24.56833,-54.03976,marechal candido rondon,PR
9260,-23.62962,-46.50227,santo andre,SP
22291,-22.94526,-43.1619,rio de janeiro,RJ
4332,-23.66082,-46.64934,são paulo,SP
76400,-14.52729,-49.15039,uruacu,GO
35160,-19.50564,-42.57287,ipatinga,MG
30166,-19.92623,-43.93779,belo horizonte,MG
13224,-23.21073,-46.83029,varzea paulista,SP
70878,-15.73876,-47.88726,brasília,DF
5017,-23.53869,-46.68109,sao paulo,SP
39500,-15.14959,-42.87072,monte azul,MG
1139,-23.51935,-46.66241,são paulo,SP
13309,-23.29181,-47.30419,itu,SP
18275,-23.35569,-47.85742,tatui,SP
28010,-21.7593,-41.32282,campos dos goytacazes,RJ
8180,-23.4886,-46.41497,sao paulo,SP
91760,-30.13682,-51.22293,porto alegre,RS
23550,-22.92086,-43.68954,rio de janeiro,RJ
8563,-23.53491,-46.35166,poa,SP
35130,-19.20198,-42.04188,engenheiro caldas,MG
24812,-22.74801,-42.8651,itaboraí,RJ
7152,-23.40306,-46.4777,guarulhos,SP
37950,-20.91993,-46.9835,sao sebastiao do paraiso,MG
24445,-22.81388,-43.02872,sao goncalo,RJ
54515,-8.28211,-35.0221,cabo de santo agostinho,PE
98802,-28.28209,-54.27231,santo angelo,RS
38402,-18.87781,-48.26262,uberlandia,MG
37600,-22.61586,-46.05598,cambui,MG
94935,-29.94463,-51.09572,cachoeirinha,RS
9791,-23.74048,-46.52625,sao bernardo do campo,SP
6315,-23.52384,-46.84553,carapicuiba,SP
6380,-23.55135,-46.83514,carapicuiba,SP
16901,-20.89322,-51.36537,andradina,SP
30110,-19.93441,-43.9514,belo horizonte,MG
30441,-19.93485,-43.962,belo horizonte,MG
78500,-10.8174,-55.45383,colider,MT
35606,-19.49659,-45.06181,martinho campos,MG
12955,-23.14772,-46.47142,bom jesus dos perdoes,SP
30441,-19.93829,-43.96298,belo horizonte,MG
14407,-20.4937,-47.42011,franca,SP
98400,-27.34004,-53.39033,frederico westphalen,RS
15200,-21.04981,-49.69207,josé bonifácio,SP
8210,-23.54217,-46.4574,sao paulo,SP
60335,-3.71855,-38.56901,fortaleza,CE
62600,-3.73496,-39.54648,itapaje,CE
86806,-23.51534,-51.43098,apucarana,PR
73035,-15.63992,-47.80348,brasilia,DF
86430,-23.29485,-50.05774,santo antonio da platina,PR
13607,-22.36122,-47.36372,araras,SP
38057,-19.73079,-47.97157,uberaba,MG
81920,-25.53822,-49.26375,curitiba,PR
4795,-23.6409,-46.72365,são paulo,SP
86186,-23.29918,-51.23761,cambe,PR
9271,-23.6368,-46.50302,santo andre,SP
2318,-23.45278,-46.59387,sao paulo,SP
15490,-20.03501,-49.40746,paulo de faria,SP
36307,-21.18954,-44.3262,são joão del rei,MG
6713,-23.61578,-46.84998,cotia,SP
39705,-18.54568,-42.76634,sao joao evangelista,MG
62265,-4.20069,-40.46621,varjota,CE
50761,-8.06996,-34.92757,recife,PE
86015,-23.32783,-51.16911,londrina,PR
88302,-26.91351,-48.66022,itajai,SC
38400,-18.92276,-48.2849,uberlandia,MG
41905,-13.00946,-38.48079,salvador,BA
12244,-23.20574,-45.95183,sao jose dos campos,SP
1223,-23.54379,-46.64731,sao paulo,SP
46990,-12.08676,-41.65044,souto soares,BA
69040,-3.09304,-60.04566,manaus,AM
35040,-18.90013,-41.98103,governador valadares,MG
60821,-3.78424,-38.49741,fortaleza,CE
6429,-23.48936,-46.95539,barueri,SP
12606,-22.74501,-45.10405,lorena,SP
22230,-22.93991,-43.17698,rio de janeiro,RJ
3562,-23.54585,-46.49727,sao paulo,SP
90010,-30.02884,-51.22908,porto alegre,RS
25040,-22.73994,-43.30962,duque de caxias,RJ
5201,-23.40519,-46.74682,são paulo,SP
4806,-23.71119,-46.70238,sao paulo,SP
38412,-18.96016,-48.29271,uberlândia,MG
17800,-21.67699,-51.07152,adamantina,SP
39440,-15.7924,-43.32052,janauba,MG
31270,-19.85402,-43.95667,belo horizonte,MG
35409,-20.353,-43.72101,santa rita de ouro preto,MG
28615,-22.33761,-42.512,nova friburgo,RJ
21031,-22.84979,-43.25987,rio de janeiro,RJ
4713,-23.63241,-46.69687,sao paulo,SP
95590,-29.99898,-50.14983,tramandai,RS
59122,-5.75284,-35.23623,natal,RN
40070,-12.98517,-38.51584,salvador,BA
17800,-21.68506,-51.07596,adamantina,SP
1424,-23.57061,-46.65876,são paulo,SP
88220,-27.08571,-48.60976,itapema,SC
24720,-22.8157,-42.9822,sao goncalo,RJ
87015,-23.42769,-51.95626,maringa,PR
2832,-23.48011,-46.6932,sao paulo,SP
81870,-25.52992,-49.29486,curitiba,PR
2875,-23.4617,-46.67996,sao paulo,SP
8122,-23.49332,-46.38255,são paulo,SP
79840,-22.22079,-54.78134,dourados,MS
89900,-26.7287,-53.5145,sao miguel do oeste,SC
18540,-23.22149,-47.52296,porto feliz,SP
28930,-22.9679,-42.02455,arraial do cabo,RJ
6535,-23.42133,-46.85737,santana de parnaiba,SP
28950,-22.75255,-41.88308,búzios,RJ
38300,-18.97541,-49.44965,ituiutaba,MG
1254,-23.54517,-46.6811,sao paulo,SP
79004,-20.47863,-54.60532,campo grande,MS
13660,-21.83209,-47.47612,porto ferreira,SP
4821,-23.72757,-46.68906,sao paulo,SP
59500,-5.11341,-36.63486,macau,RN
56895,-7.81978,-38.1532,santa cruz da baixa verde,PE
65110,-2.49466,-44.19833,são josé de ribamar,MA
7175,-23.4147,-46.40364,guarulhos,SP
17900,-21.48236,-51.53706,dracena,SP
13560,-22.01227,-47.88821,sao carlos,SP
36889,-21.13258,-42.3517,muriaé,MG
3270,-23.60021,-46.52027,sao paulo,SP
99900,-27.88622,-52.23026,getulio vargas,RS
14730,-20.90335,-48.65031,monte azul paulista,SP
36200,-21.22749,-43.77341,barbacena,MG
91920,-30.11996,-51.2562,porto alegre,RS
30320,-19.95607,-43.94024,belo horizonte,MG
33840,-19.74501,-44.06033,ribeirao das neves,MG
7230,-23.45672,-46.45942,guarulhos,SP
4138,-23.61565,-46.62854,sao paulo,SP
4078,-23.60766,-46.65819,sao paulo,SP
38175,-19.31138,-47.53086,santa juliana,MG
28595,43.68496,-7.41108,portela,RJ
17690,-21.92454,-50.73305,bastos,SP
24230,-22.90618,-43.0984,niteroi,RJ
18207,-23.61086,-48.07045,itapetininga,SP
22221,-22.92554,-43.17431,rio de janeiro,RJ
27540,-22.46209,-44.38498,resende,RJ
2467,-23.49352,-46.64598,sao paulo,SP
65055,-2.57044,-44.23206,sao luis,MA
87504,-23.74941,-53.28169,umuarama,PR
95860,-29.79314,-51.86578,taquari,RS
89227,-26.28042,-48.81144,joinville,SC
6533,-23.41894,-46.87002,santana de parnaiba,SP
5863,-23.67779,-46.76385,sao paulo,SP
35140,-19.28623,-42.00968,tarumirim,MG
2161,-23.48626,-46.56622,sao paulo,SP
9371,-23.67348,-46.47078,mauá,SP
18701,-23.10166,-48.91954,avare,SP
45201,-13.8589,-40.09557,jequie,BA
68507,-5.35409,-49.09348,maraba,PA
23061,-22.8118,-43.37957,rio de janeiro,RJ
13871,-21.97744,-46.80207,sao joao da boa vista,SP
5416,-23.55277,-46.69377,sao paulo,SP
30640,-19.97856,-44.01446,belo horizonte,MG
39864,-17.70178,-40.76463,carlos chagas,MG
14620,-20.71215,-47.85514,orlandia,SP
12980,-22.93567,-46.27607,joanópolis,SP
15990,-21.60447,-48.36222,matao,SP
84900,-23.84765,-50.1841,ibaiti,PR
4537,-23.59415,-46.676,sao paulo,SP
37440,-21.9701,-44.93266,caxambu,MG
3389,-23.59159,-46.52722,sao paulo,SP
21331,-22.86572,-43.36809,rio de janeiro,RJ
38440,-18.65248,-48.19828,araguari,MG
36092,-21.65663,-43.43148,juiz de fora,MG
5088,-23.52432,-46.72151,sao paulo,SP
37950,-20.92865,-46.98708,sao sebastiao do paraiso,MG
13184,-22.88082,-47.23073,hortolandia,SP
38182,-19.5987,-46.9182,araxa,MG
64077,-5.10654,-42.77272,teresina,PI
84200,-24.27061,-49.72993,jaguariaiva,PR
2367,-23.41953,-46.58999,sao paulo,SP
7084,-23.4303,-46.55078,guarulhos,SP
96508,-30.04234,-52.89669,cachoeira do sul,RS
81830,-25.51673,-49.263,curitiba,PR
25720,-22.43315,-43.14256,petropolis,RJ
14811,-21.77456,-48.1241,araraquara,SP
7801,-23.32224,-46.72558,franco da rocha,SP
27915,-22.38954,-41.77709,macae,RJ
13800,-22.43686,-46.95625,mogi mirim,SP
37584,-22.15562,-46.04024,congonhal,MG
56000,-8.08041,-39.11788,salgueiro,PE
9330,-23.67162,-46.46091,mauá,SP
13387,-22.77829,-47.27873,nova odessa,SP
25550,-22.77616,-43.38098,sao joao de meriti,RJ
62280,-4.34239,-40.14972,santa quiteria,CE
24412,-22.85007,-43.0777,sao goncalo,RJ
79410,-18.09684,-54.555,pedro gomes,MS
11533,-23.92809,-46.40638,cubatao,SP
83005,-25.53794,-49.20069,sao jose dos pinhais,PR
15041,-20.79301,-49.417,sao jose do rio preto,SP
36640,-21.86616,-43.01208,mar de espanha,MG
13331,-23.07558,-47.21897,indaiatuba,SP
52081,-8.0341,-34.92904,recife,PE
3916,-23.59185,-46.50262,sao paulo,SP
46765,-13.15194,-41.77085,piata,BA
1009,-23.54694,-46.63659,sao paulo,SP
13160,-22.55035,-47.16901,artur nogueira,SP
11520,-23.89713,-46.42586,cubatao,SP
26193,-22.7421,-43.33234,belford roxo,RJ
21921,-22.81038,-43.17837,rio de janeiro,RJ
8752,-23.5407,-46.26231,mogi das cruzes,SP
19300,-22.01093,-51.55344,presidente bernardes,SP
13806,-22.41679,-46.96852,mogi mirim,SP
13872,-21.97517,-46.81649,sao joao da boa vista,SP
85345,-25.57351,-52.43461,porto barreiro,PR
18070,-23.48159,-47.47777,sorocaba,SP
97050,-29.68388,-53.79521,santa maria,RS
36201,-21.22534,-43.77781,barbacena,MG
1331,-23.56234,-46.65138,sao paulo,SP
4363,-23.64809,-46.6646,sao paulo,SP
8255,-23.54672,-46.43559,sao paulo,SP
4112,-23.58743,-46.62893,são paulo,SP
96206,-32.17239,-52.16587,rio grande,RS
16200,-21.29669,-50.3146,birigui,SP
93700,-29.67921,-51.0614,campo bom,RS
86410,-23.19894,-49.76136,ribeirao claro,PR
30626,-20.00112,-44.00718,belo horizonte,MG
27264,-22.52618,-44.12147,volta redonda,RJ
20270,-22.91902,-43.21183,rio de janeiro,RJ
15991,-21.63069,-48.33845,matão,SP
66635,-1.31189,-48.45706,belem,PA
95052,-29.14907,-51.16837,caxias do sul,RS
59515,-5.65172,-36.61641,angicos,RN
21250,-22.82659,-43.311,rio de janeiro,RJ
6774,-23.64094,-46.80213,taboao da serra,SP
29830,-18.69964,-40.39573,nova venecia,ES
14404,-20.5778,-47.38276,franca,SP
35444,-20.50804,-42.79942,amparo da serra,MG
1328,-23.55572,-46.64851,são paulo,SP
16015,-21.21141,-50.4332,aracatuba,SP
5572,-23.59612,-46.79576,sao paulo,SP
23020,-23.03743,-43.55688,rio de janeiro,RJ
86047,-23.34224,-51.16439,londrina,PR
5128,-23.49149,-46.73986,sao paulo,SP
27333,-22.5392,-44.12987,barra mansa,RJ
3066,-23.53859,-46.57718,sao paulo,SP
8240,-23.51815,-46.43627,sao paulo,SP
2185,-23.51043,-46.56796,sao paulo,SP
84020,-25.06839,-50.11935,ponta grossa,PR
68552,-8.03966,-50.0338,redencao,PA
26445,-22.67367,-43.60505,japeri,RJ
65081,-2.53834,-44.19648,sao luis,MA
12903,-22.94673,-46.55932,braganca paulista,SP
60870,-3.84542,-38.5129,fortaleza,CE
11525,-23.89805,-46.42779,cubatao,SP
68450,-1.89211,-48.76908,moju,PA
14540,-20.05626,-47.74821,igarapava,SP
20271,-22.91469,-43.23152,rio de janeiro,RJ
95590,-29.99124,-50.14319,tramandai,RS
64290,-5.03191,-42.46088,altos,PI
75250,-16.65013,-49.15193,senador canedo,GO
28634,-22.29755,-42.50547,nova friburgo,RJ
45807,-16.29378,-39.03336,santa cruz cabralia,BA
